id,name,state_id/id,ciudad_id/id
municipio_661,Cardonal,cfd_mx.res_country_state_mx_hgo,
municipio_683,Chapantongo,cfd_mx.res_country_state_mx_hgo,
municipio_655,Chapulhuacán,cfd_mx.res_country_state_mx_hgo,
municipio_675,Chilcuautla,cfd_mx.res_country_state_mx_hgo,
municipio_725,Cuautepec de Hinojosa,cfd_mx.res_country_state_mx_hgo,
municipio_672,El Arenal,cfd_mx.res_country_state_mx_hgo,
municipio_710,Eloxochitlán,cfd_mx.res_country_state_mx_hgo,
municipio_738,Emiliano Zapata,cfd_mx.res_country_state_mx_hgo,
municipio_721,Epazoyucan,cfd_mx.res_country_state_mx_hgo,
municipio_671,Francisco I. Madero,cfd_mx.res_country_state_mx_hgo,
municipio_718,Huasca de Ocampo,cfd_mx.res_country_state_mx_hgo,
municipio_694,Huautla,cfd_mx.res_country_state_mx_hgo,
municipio_696,Huazalingo,cfd_mx.res_country_state_mx_hgo,
municipio_714,Huehuetla,cfd_mx.res_country_state_mx_hgo,
municipio_691,Huejutla de Reyes,cfd_mx.res_country_state_mx_hgo,
municipio_664,Huichapan,cfd_mx.res_country_state_mx_hgo,
municipio_657,Ixmiquilpan,cfd_mx.res_country_state_mx_hgo,
municipio_651,Jacala de Ledezma,cfd_mx.res_country_state_mx_hgo,
municipio_693,Jaltocán,cfd_mx.res_country_state_mx_hgo,
municipio_704,Juárez Hidalgo,cfd_mx.res_country_state_mx_hgo,
municipio_654,La Misión,cfd_mx.res_country_state_mx_hgo,
municipio_701,Lolotla,cfd_mx.res_country_state_mx_hgo,
municipio_713,Metepec,cfd_mx.res_country_state_mx_hgo,
municipio_711,Metztitlán,cfd_mx.res_country_state_mx_hgo,
municipio_649,Mineral de la Reforma,cfd_mx.res_country_state_mx_hgo,
municipio_645,Mineral del Chico,cfd_mx.res_country_state_mx_hgo,
municipio_646,Mineral del Monte,cfd_mx.res_country_state_mx_hgo,
municipio_673,Mixquiahuala de Juárez,cfd_mx.res_country_state_mx_hgo,
municipio_699,Molango de Escamilla,cfd_mx.res_country_state_mx_hgo,
municipio_660,Nicolás Flores,cfd_mx.res_country_state_mx_hgo,
municipio_666,Nopala de Villagrán,cfd_mx.res_country_state_mx_hgo,
municipio_720,Omitlán de Juárez,cfd_mx.res_country_state_mx_hgo,
municipio_644,Pachuca de Soto,cfd_mx.res_country_state_mx_hgo,
municipio_653,Pacula,cfd_mx.res_country_state_mx_hgo,
municipio_652,Pisaflores,cfd_mx.res_country_state_mx_hgo,
municipio_674,Progreso de Obregón,cfd_mx.res_country_state_mx_hgo,
municipio_712,San Agustín Metzquititlán,cfd_mx.res_country_state_mx_hgo,
municipio_648,San Agustín Tlaxiaca,cfd_mx.res_country_state_mx_hgo,
municipio_715,San Bartolo Tutotepec,cfd_mx.res_country_state_mx_hgo,
municipio_692,San Felipe Orizatlán,cfd_mx.res_country_state_mx_hgo,
municipio_670,San Salvador,cfd_mx.res_country_state_mx_hgo,
municipio_669,Santiago de Anaya,cfd_mx.res_country_state_mx_hgo,
municipio_727,Santiago Tulantepec de Lugo Guerrero,cfd_mx.res_country_state_mx_hgo,
municipio_728,Singuilucan,cfd_mx.res_country_state_mx_hgo,
municipio_662,Tasquillo,cfd_mx.res_country_state_mx_hgo,
municipio_665,Tecozautla,cfd_mx.res_country_state_mx_hgo,
municipio_717,Tenango de Doria,cfd_mx.res_country_state_mx_hgo,
municipio_740,Tepeapulco,cfd_mx.res_country_state_mx_hgo,
municipio_700,Tepehuacán de Guerrero,cfd_mx.res_country_state_mx_hgo,
municipio_682,Tepeji del Río de Ocampo,cfd_mx.res_country_state_mx_hgo,
municipio_684,Tepetitlán,cfd_mx.res_country_state_mx_hgo,
municipio_685,Tetepango,cfd_mx.res_country_state_mx_hgo,
municipio_676,Tezontepec de Aldama,cfd_mx.res_country_state_mx_hgo,
municipio_708,Tianguistengo,cfd_mx.res_country_state_mx_hgo,
municipio_730,Tizayuca,cfd_mx.res_country_state_mx_hgo,
municipio_677,Tlahuelilpan,cfd_mx.res_country_state_mx_hgo,
municipio_703,Tlahuiltepa,cfd_mx.res_country_state_mx_hgo,
municipio_736,Tlanalapa,cfd_mx.res_country_state_mx_hgo,
municipio_702,Tlanchinol,cfd_mx.res_country_state_mx_hgo,
municipio_687,Tlaxcoapan,cfd_mx.res_country_state_mx_hgo,
municipio_732,Tolcayuca,cfd_mx.res_country_state_mx_hgo,
municipio_679,Tula de Allende,cfd_mx.res_country_state_mx_hgo,
municipio_723,Tulancingo de Bravo,cfd_mx.res_country_state_mx_hgo,
municipio_733,Villa de Tezontepec,cfd_mx.res_country_state_mx_hgo,
municipio_698,Xochiatipan,cfd_mx.res_country_state_mx_hgo,
municipio_707,Xochicoatlán,cfd_mx.res_country_state_mx_hgo,
municipio_697,Yahualica,cfd_mx.res_country_state_mx_hgo,
municipio_705,Zacualtipán de Ángeles,cfd_mx.res_country_state_mx_hgo,
municipio_650,Zapotlán de Juárez,cfd_mx.res_country_state_mx_hgo,
municipio_731,Zempoala,cfd_mx.res_country_state_mx_hgo,
municipio_659,Zimapán,cfd_mx.res_country_state_mx_hgo,
municipio_753,Acatic,cfd_mx.res_country_state_mx_jal,
municipio_762,Acatlán de Juárez,cfd_mx.res_country_state_mx_jal,
municipio_802,Ahualulco de Mercado,cfd_mx.res_country_state_mx_jal,
municipio_896,Amacueca,cfd_mx.res_country_state_mx_jal,
municipio_750,Amatitán,cfd_mx.res_country_state_mx_jal,
municipio_800,Ameca,cfd_mx.res_country_state_mx_jal,
municipio_818,Arandas,cfd_mx.res_country_state_mx_jal,
municipio_767,Atemajac de Brizuela,cfd_mx.res_country_state_mx_jal,
municipio_858,Atengo,cfd_mx.res_country_state_mx_jal,
municipio_856,Atenguillo,cfd_mx.res_country_state_mx_jal,
municipio_844,Atotonilco el Alto,cfd_mx.res_country_state_mx_jal,
municipio_890,Atoyac,cfd_mx.res_country_state_mx_jal,
municipio_880,Autlán de Navarro,cfd_mx.res_country_state_mx_jal,
municipio_851,Ayotlán,cfd_mx.res_country_state_mx_jal,
municipio_855,Ayutla,cfd_mx.res_country_state_mx_jal,
municipio_782,Bolaños,cfd_mx.res_country_state_mx_jal,
municipio_863,Cabo Corrientes,cfd_mx.res_country_state_mx_jal,
municipio_829,Cañadas de Obregón,cfd_mx.res_country_state_mx_jal,
municipio_882,Casimiro Castillo,cfd_mx.res_country_state_mx_jal,
municipio_774,Chapala,cfd_mx.res_country_state_mx_jal,
municipio_788,Chimaltitán,cfd_mx.res_country_state_mx_jal,
municipio_870,Chiquilistlán,cfd_mx.res_country_state_mx_jal,
municipio_885,Cihuatlán,cfd_mx.res_country_state_mx_jal,
municipio_866,Cocula,cfd_mx.res_country_state_mx_jal,
municipio_785,Colotlán,cfd_mx.res_country_state_mx_jal,
municipio_889,Concepción de Buenos Aires,cfd_mx.res_country_state_mx_jal,
municipio_883,Cuautitlán de García Barragán,cfd_mx.res_country_state_mx_jal,
municipio_857,Cuautla,cfd_mx.res_country_state_mx_jal,
municipio_754,Cuquío,cfd_mx.res_country_state_mx_jal,
municipio_853,Degollado,cfd_mx.res_country_state_mx_jal,
municipio_871,Ejutla,cfd_mx.res_country_state_mx_jal,
municipio_749,El Arenal,cfd_mx.res_country_state_mx_jal,
municipio_874,El Grullo,cfd_mx.res_country_state_mx_jal,
municipio_872,El Limón,cfd_mx.res_country_state_mx_jal,
municipio_757,El Salto,cfd_mx.res_country_state_mx_jal,
municipio_825,Encarnación de Díaz,cfd_mx.res_country_state_mx_jal,
municipio_796,Etzatlán,cfd_mx.res_country_state_mx_jal,
municipio_888,Gómez Farías,cfd_mx.res_country_state_mx_jal,
municipio_805,Guachinango,cfd_mx.res_country_state_mx_jal,
municipio_792,Hostotipaquillo,cfd_mx.res_country_state_mx_jal,
municipio_787,Huejúcar,cfd_mx.res_country_state_mx_jal,
municipio_779,Huejuquilla el Alto,cfd_mx.res_country_state_mx_jal,
municipio_770,Ixtlahuacán de los Membrillos,cfd_mx.res_country_state_mx_jal,
municipio_746,Ixtlahuacán del Río,cfd_mx.res_country_state_mx_jal,
municipio_812,Jalostotitlán,cfd_mx.res_country_state_mx_jal,
municipio_848,Jamay,cfd_mx.res_country_state_mx_jal,
municipio_852,Jesús María,cfd_mx.res_country_state_mx_jal,
municipio_916,Jilotlán de los Dolores,cfd_mx.res_country_state_mx_jal,
municipio_769,Jocotepec,cfd_mx.res_country_state_mx_jal,
municipio_771,Juanacatlán,cfd_mx.res_country_state_mx_jal,
municipio_869,Juchitlán,cfd_mx.res_country_state_mx_jal,
municipio_850,La Barca,cfd_mx.res_country_state_mx_jal,
municipio_878,La Huerta,cfd_mx.res_country_state_mx_jal,
municipio_899,La Manzanilla de la Paz,cfd_mx.res_country_state_mx_jal,
municipio_833,Lagos de Moreno,cfd_mx.res_country_state_mx_jal,
municipio_794,Magdalena,cfd_mx.res_country_state_mx_jal,
municipio_807,Mascota,cfd_mx.res_country_state_mx_jal,
municipio_900,Mazamitla,cfd_mx.res_country_state_mx_jal,
municipio_828,Mexticacán,cfd_mx.res_country_state_mx_jal,
municipio_780,Mezquitic,cfd_mx.res_country_state_mx_jal,
municipio_806,Mixtlán,cfd_mx.res_country_state_mx_jal,
municipio_845,Ocotlán,cfd_mx.res_country_state_mx_jal,
municipio_834,Ojuelos de Jalisco,cfd_mx.res_country_state_mx_jal,
municipio_913,Pihuamo,cfd_mx.res_country_state_mx_jal,
municipio_776,Poncitlán,cfd_mx.res_country_state_mx_jal,
municipio_861,Puerto Vallarta,cfd_mx.res_country_state_mx_jal,
municipio_902,Quitupan,cfd_mx.res_country_state_mx_jal,
municipio_745,San Cristóbal de la Barranca,cfd_mx.res_country_state_mx_jal,
municipio_838,San Diego de Alejandría,cfd_mx.res_country_state_mx_jal,
municipio_907,San Gabriel,cfd_mx.res_country_state_mx_jal,
municipio_820,San Ignacio Cerro Gordo,cfd_mx.res_country_state_mx_jal,
municipio_810,San Juan de los Lagos,cfd_mx.res_country_state_mx_jal,
municipio_798,San Juanito de Escobedo,cfd_mx.res_country_state_mx_jal,
municipio_816,San Julián,cfd_mx.res_country_state_mx_jal,
municipio_797,San Marcos,cfd_mx.res_country_state_mx_jal,
municipio_789,San Martín de Bolaños,cfd_mx.res_country_state_mx_jal,
municipio_804,San Martín Hidalgo,cfd_mx.res_country_state_mx_jal,
municipio_814,San Miguel el Alto,cfd_mx.res_country_state_mx_jal,
municipio_808,San Sebastián del Oeste,cfd_mx.res_country_state_mx_jal,
municipio_786,Santa María de los Ángeles,cfd_mx.res_country_state_mx_jal,
municipio_917,Santa María del Oro,cfd_mx.res_country_state_mx_jal,
municipio_894,Sayula,cfd_mx.res_country_state_mx_jal,
municipio_748,Tala,cfd_mx.res_country_state_mx_jal,
municipio_860,Talpa de Allende,cfd_mx.res_country_state_mx_jal,
municipio_906,Tamazula de Gordiano,cfd_mx.res_country_state_mx_jal,
municipio_895,Tapalpa,cfd_mx.res_country_state_mx_jal,
municipio_915,Tecalitlán,cfd_mx.res_country_state_mx_jal,
municipio_891,Techaluta de Montenegro,cfd_mx.res_country_state_mx_jal,
municipio_867,Tecolotlán,cfd_mx.res_country_state_mx_jal,
municipio_868,Tenamaxtlán,cfd_mx.res_country_state_mx_jal,
municipio_822,Teocaltiche,cfd_mx.res_country_state_mx_jal,
municipio_892,Teocuitatlán de Corona,cfd_mx.res_country_state_mx_jal,
municipio_840,Tepatitlán de Morelos,cfd_mx.res_country_state_mx_jal,
municipio_791,Tequila,cfd_mx.res_country_state_mx_jal,
municipio_803,Teuchitlán,cfd_mx.res_country_state_mx_jal,
municipio_897,Tizapán el Alto,cfd_mx.res_country_state_mx_jal,
municipio_908,Tolimán,cfd_mx.res_country_state_mx_jal,
municipio_864,Tomatlán,cfd_mx.res_country_state_mx_jal,
municipio_875,Tonaya,cfd_mx.res_country_state_mx_jal,
municipio_912,Tonila,cfd_mx.res_country_state_mx_jal,
municipio_783,Totatiche,cfd_mx.res_country_state_mx_jal,
municipio_842,Tototlán,cfd_mx.res_country_state_mx_jal,
municipio_876,Tuxcacuesco,cfd_mx.res_country_state_mx_jal,
municipio_898,Tuxcueca,cfd_mx.res_country_state_mx_jal,
municipio_911,Tuxpan,cfd_mx.res_country_state_mx_jal,
municipio_836,Unión de San Antonio,cfd_mx.res_country_state_mx_jal,
municipio_854,Unión de Tula,cfd_mx.res_country_state_mx_jal,
municipio_831,Valle de Guadalupe,cfd_mx.res_country_state_mx_jal,
municipio_901,Valle de Juárez,cfd_mx.res_country_state_mx_jal,
municipio_764,Villa Corona,cfd_mx.res_country_state_mx_jal,
municipio_781,Villa Guerrero,cfd_mx.res_country_state_mx_jal,
municipio_824,Villa Hidalgo,cfd_mx.res_country_state_mx_jal,
municipio_877,Villa Purificación,cfd_mx.res_country_state_mx_jal,
municipio_827,Yahualica de González Gallo,cfd_mx.res_country_state_mx_jal,
municipio_766,Zacoalco de Torres,cfd_mx.res_country_state_mx_jal,
municipio_744,Zapopan,cfd_mx.res_country_state_mx_jal,
municipio_904,Zapotiltic,cfd_mx.res_country_state_mx_jal,
municipio_909,Zapotitlán de Vadillo,cfd_mx.res_country_state_mx_jal,
municipio_777,Zapotlán del Rey,cfd_mx.res_country_state_mx_jal,
municipio_887,Zapotlán el Grande,cfd_mx.res_country_state_mx_jal,
municipio_752,Zapotlanejo,cfd_mx.res_country_state_mx_jal,
municipio_920,Acambay,cfd_mx.res_country_state_mx_mex,
municipio_1026,Acolman,cfd_mx.res_country_state_mx_mex,
municipio_921,Aculco,cfd_mx.res_country_state_mx_mex,
municipio_958,Almoloya de Alquisiras,cfd_mx.res_country_state_mx_mex,
municipio_934,Almoloya de Juárez,cfd_mx.res_country_state_mx_mex,
municipio_980,Almoloya del Río,cfd_mx.res_country_state_mx_mex,
municipio_943,Amanalco,cfd_mx.res_country_state_mx_mex,
municipio_951,Amatepec,cfd_mx.res_country_state_mx_mex,
municipio_1056,Amecameca,cfd_mx.res_country_state_mx_mex,
municipio_1017,Apaxco,cfd_mx.res_country_state_mx_mex,
municipio_1039,Atenco,cfd_mx.res_country_state_mx_mex,
municipio_979,Atizapán,cfd_mx.res_country_state_mx_mex,
municipio_923,Atlacomulco,cfd_mx.res_country_state_mx_mex,
municipio_1057,Atlautla,cfd_mx.res_country_state_mx_mex,
municipio_1028,Axapusco,cfd_mx.res_country_state_mx_mex,
municipio_1050,Ayapango,cfd_mx.res_country_state_mx_mex,
municipio_970,Calimaya,cfd_mx.res_country_state_mx_mex,
municipio_985,Capulhuac,cfd_mx.res_country_state_mx_mex,
municipio_997,Chapa de Mota,cfd_mx.res_country_state_mx_mex,
municipio_971,Chapultepec,cfd_mx.res_country_state_mx_mex,
municipio_1032,Chiautla,cfd_mx.res_country_state_mx_mex,
municipio_1042,Chicoloapan,cfd_mx.res_country_state_mx_mex,
municipio_1038,Chiconcuac,cfd_mx.res_country_state_mx_mex,
municipio_955,Coatepec Harinas,cfd_mx.res_country_state_mx_mex,
municipio_1048,Cocotitlán,cfd_mx.res_country_state_mx_mex,
municipio_1003,Coyotepec,cfd_mx.res_country_state_mx_mex,
municipio_937,Donato Guerra,cfd_mx.res_country_state_mx_mex,
municipio_1058,Ecatzingo,cfd_mx.res_country_state_mx_mex,
municipio_926,El Oro,cfd_mx.res_country_state_mx_mex,
municipio_1004,Huehuetoca,cfd_mx.res_country_state_mx_mex,
municipio_1018,Hueypoxtla,cfd_mx.res_country_state_mx_mex,
municipio_999,Isidro Fabela,cfd_mx.res_country_state_mx_mex,
municipio_959,Ixtapan de la Sal,cfd_mx.res_country_state_mx_mex,
municipio_938,Ixtapan del Oro,cfd_mx.res_country_state_mx_mex,
municipio_930,Ixtlahuaca,cfd_mx.res_country_state_mx_mex,
municipio_1021,Jaltenco,cfd_mx.res_country_state_mx_mex,
municipio_994,Jilotepec,cfd_mx.res_country_state_mx_mex,
municipio_1001,Jilotzingo,cfd_mx.res_country_state_mx_mex,
municipio_931,Jiquipilco,cfd_mx.res_country_state_mx_mex,
municipio_929,Jocotitlán,cfd_mx.res_country_state_mx_mex,
municipio_975,Joquicingo,cfd_mx.res_country_state_mx_mex,
municipio_1054,Juchitepec,cfd_mx.res_country_state_mx_mex,
municipio_962,Lerma,cfd_mx.res_country_state_mx_mex,
municipio_948,Luvianos,cfd_mx.res_country_state_mx_mex,
municipio_977,Malinalco,cfd_mx.res_country_state_mx_mex,
municipio_1009,Melchor Ocampo,cfd_mx.res_country_state_mx_mex,
municipio_969,Mexicaltzingo,cfd_mx.res_country_state_mx_mex,
municipio_925,Morelos,cfd_mx.res_country_state_mx_mex,
municipio_991,Naucalpan de Juárez,cfd_mx.res_country_state_mx_mex,
municipio_1023,Nextlalpan,cfd_mx.res_country_state_mx_mex,
municipio_1000,Nicolás Romero,cfd_mx.res_country_state_mx_mex,
municipio_1029,Nopaltepec,cfd_mx.res_country_state_mx_mex,
municipio_987,Ocoyoacac,cfd_mx.res_country_state_mx_mex,
municipio_978,Ocuilan,cfd_mx.res_country_state_mx_mex,
municipio_1027,Otumba,cfd_mx.res_country_state_mx_mex,
municipio_940,Otzoloapan,cfd_mx.res_country_state_mx_mex,
municipio_965,Otzolotepec,cfd_mx.res_country_state_mx_mex,
municipio_1052,Ozumba,cfd_mx.res_country_state_mx_mex,
municipio_1033,Papalotla,cfd_mx.res_country_state_mx_mex,
municipio_993,Polotitlán,cfd_mx.res_country_state_mx_mex,
municipio_974,Rayón,cfd_mx.res_country_state_mx_mex,
municipio_972,San Antonio la Isla,cfd_mx.res_country_state_mx_mex,
municipio_927,San Felipe del Progreso,cfd_mx.res_country_state_mx_mex,
municipio_928,San José del Rincón,cfd_mx.res_country_state_mx_mex,
municipio_1025,San Martín de las Pirámides,cfd_mx.res_country_state_mx_mex,
municipio_967,San Mateo Atenco,cfd_mx.res_country_state_mx_mex,
municipio_949,San Simón de Guerrero,cfd_mx.res_country_state_mx_mex,
municipio_939,Santo Tomás,cfd_mx.res_country_state_mx_mex,
municipio_995,Soyaniquilpan de Juárez,cfd_mx.res_country_state_mx_mex,
municipio_953,Sultepec,cfd_mx.res_country_state_mx_mex,
municipio_947,Tejupilco,cfd_mx.res_country_state_mx_mex,
municipio_1047,Temamatla,cfd_mx.res_country_state_mx_mex,
municipio_1030,Temascalapa,cfd_mx.res_country_state_mx_mex,
municipio_922,Temascalcingo,cfd_mx.res_country_state_mx_mex,
municipio_944,Temascaltepec,cfd_mx.res_country_state_mx_mex,
municipio_932,Temoaya,cfd_mx.res_country_state_mx_mex,
municipio_976,Tenancingo,cfd_mx.res_country_state_mx_mex,
municipio_1051,Tenango del Aire,cfd_mx.res_country_state_mx_mex,
municipio_973,Tenango del Valle,cfd_mx.res_country_state_mx_mex,
municipio_1006,Teoloyucan,cfd_mx.res_country_state_mx_mex,
municipio_1024,Teotihuacán,cfd_mx.res_country_state_mx_mex,
municipio_1034,Tepetlaoxtoc,cfd_mx.res_country_state_mx_mex,
municipio_1055,Tepetlixpa,cfd_mx.res_country_state_mx_mex,
municipio_1016,Tequixquiac,cfd_mx.res_country_state_mx_mex,
municipio_954,Texcaltitlán,cfd_mx.res_country_state_mx_mex,
municipio_981,Texcalyacac,cfd_mx.res_country_state_mx_mex,
municipio_1036,Texcoco,cfd_mx.res_country_state_mx_mex,
municipio_1031,Tezoyuca,cfd_mx.res_country_state_mx_mex,
municipio_982,Tianguistenco,cfd_mx.res_country_state_mx_mex,
municipio_924,Timilpan,cfd_mx.res_country_state_mx_mex,
municipio_1049,Tlalmanalco,cfd_mx.res_country_state_mx_mex,
municipio_952,Tlatlaya,cfd_mx.res_country_state_mx_mex,
municipio_919,Toluca,cfd_mx.res_country_state_mx_mex,
municipio_1022,Tonanitla,cfd_mx.res_country_state_mx_mex,
municipio_960,Tonatico,cfd_mx.res_country_state_mx_mex,
municipio_942,Valle de Bravo,cfd_mx.res_country_state_mx_mex,
municipio_936,Villa de Allende,cfd_mx.res_country_state_mx_mex,
municipio_996,Villa del Carbón,cfd_mx.res_country_state_mx_mex,
municipio_956,Villa Guerrero,cfd_mx.res_country_state_mx_mex,
municipio_935,Villa Victoria,cfd_mx.res_country_state_mx_mex,
municipio_983,Xalatlaco,cfd_mx.res_country_state_mx_mex,
municipio_964,Xonacatlán,cfd_mx.res_country_state_mx_mex,
municipio_941,Zacazonapan,cfd_mx.res_country_state_mx_mex,
municipio_957,Zacualpan,cfd_mx.res_country_state_mx_mex,
municipio_945,Zinacantepec,cfd_mx.res_country_state_mx_mex,
municipio_961,Zumpahuacán,cfd_mx.res_country_state_mx_mex,
municipio_1014,Zumpango,cfd_mx.res_country_state_mx_mex,
municipio_1067,Acuitzio,cfd_mx.res_country_state_mx_mich,
municipio_1142,Aguililla,cfd_mx.res_country_state_mx_mich,
municipio_1087,Álvaro Obregón,cfd_mx.res_country_state_mx_mich,
municipio_1072,Angamacutiro,cfd_mx.res_country_state_mx_mich,
municipio_1168,Angangueo,cfd_mx.res_country_state_mx_mich,
municipio_1144,Apatzingán,cfd_mx.res_country_state_mx_mich,
municipio_1167,Aporo,cfd_mx.res_country_state_mx_mich,
municipio_1149,Aquila,cfd_mx.res_country_state_mx_mich,
municipio_1192,Ario,cfd_mx.res_country_state_mx_mich,
municipio_1151,Arteaga,cfd_mx.res_country_state_mx_mich,
municipio_1094,Briseñas,cfd_mx.res_country_state_mx_mich,
municipio_1140,Buenavista,cfd_mx.res_country_state_mx_mich,
municipio_1196,Carácuaro,cfd_mx.res_country_state_mx_mich,
municipio_1129,Charapan,cfd_mx.res_country_state_mx_mich,
municipio_1164,Charo,cfd_mx.res_country_state_mx_mich,
municipio_1113,Chavinda,cfd_mx.res_country_state_mx_mich,
municipio_1132,Cherán,cfd_mx.res_country_state_mx_mich,
municipio_1119,Chilchota,cfd_mx.res_country_state_mx_mich,
municipio_1147,Chinicuila,cfd_mx.res_country_state_mx_mich,
municipio_1083,Chucándiro,cfd_mx.res_country_state_mx_mich,
municipio_1106,Churintzio,cfd_mx.res_country_state_mx_mich,
municipio_1194,Churumuco,cfd_mx.res_country_state_mx_mich,
municipio_1146,Coahuayana,cfd_mx.res_country_state_mx_mich,
municipio_1148,Coalcomán de Vázquez Pallares,cfd_mx.res_country_state_mx_mich,
municipio_1063,Coeneo,cfd_mx.res_country_state_mx_mich,
municipio_1095,Cojumatlán de Régules,cfd_mx.res_country_state_mx_mich,
municipio_1156,Contepec,cfd_mx.res_country_state_mx_mich,
municipio_1084,Copándaro,cfd_mx.res_country_state_mx_mich,
municipio_1124,Cotija,cfd_mx.res_country_state_mx_mich,
municipio_1082,Cuitzeo,cfd_mx.res_country_state_mx_mich,
municipio_1116,Ecuandureo,cfd_mx.res_country_state_mx_mich,
municipio_1155,Epitacio Huerta,cfd_mx.res_country_state_mx_mich,
municipio_1180,Erongarícuaro,cfd_mx.res_country_state_mx_mich,
